"Bankrupt","Year","AR_by_OpIncome","FB_Plus_OpInc_ByFB","PercentMedicaidDays","PercentMedicareDays","CurrentRatio","Debt2Equity","DaysSalesOutstanding","LaborCompRatio","OpProfitMargin","DaysCashOnHand","BedUtil","AdjPxDays","Alt1Ohls3","AltmanX2","AltmanX3","AltmanX4","OhlsonX1","OhlsonX2","OhlsonX4","OhlsonX6","OhlsonX7","OhlsonX9","OhlsonX5","OhlsonX8","Govt","Urban","ForProfit","HC1","HC2","HC4","HC5","AR_by_OpIncome.y.1.","FB_Plus_OpInc_ByFB.y.1.","PercentMedicaidDays.y.1.","PercentMedicareDays.y.1.","CurrentRatio.y.1.","Debt2Equity.y.1.","DaysSalesOutstanding.y.1.","LaborCompRatio.y.1.","OpProfitMargin.y.1.","DaysCashOnHand.y.1.","BedUtil.y.1.","AdjPxDays.y.1.","Alt1Ohls3.y.1.","AltmanX2.y.1.","AltmanX3.y.1.","AltmanX4.y.1.","OhlsonX1.y.1.","OhlsonX2.y.1.","OhlsonX4.y.1.","OhlsonX6.y.1.","OhlsonX7.y.1.","OhlsonX9.y.1.","OhlsonX5.y.1.","OhlsonX8.y.1.","HC4_5.y.1.","AR_by_OpIncome.y.2.","FB_Plus_OpInc_ByFB.y.2.","PercentMedicaidDays.y.2.","PercentMedicareDays.y.2.","CurrentRatio.y.2.","Debt2Equity.y.2.","DaysSalesOutstanding.y.2.","LaborCompRatio.y.2.","OpProfitMargin.y.2.","DaysCashOnHand.y.2.","BedUtil.y.2.","AdjPxDays.y.2.","Alt1Ohls3.y.2.","AltmanX2.y.2.","AltmanX3.y.2.","AltmanX4.y.2.","OhlsonX1.y.2.","OhlsonX2.y.2.","OhlsonX4.y.2.","OhlsonX6.y.2.","OhlsonX7.y.2.","OhlsonX9.y.2.","OhlsonX5.y.2.","OhlsonX8.y.2.","D_AR_by_OpIncome","D_FB_Plus_OpInc_ByFB","D_CurrentRatio","D_Debt2Equity","D_LiabFundBalRatio","D_DaysSalesOutstanding","D_LaborCompRatio","D_OpProfitMargin","D_DaysCashOnHand","D_BedUtil","D_AdjPxDays","D_Alt1Ohls3","D_AltmanX2","D_AltmanX3","D_AltmanX4","D_OhlsonX1","D_OhlsonX2","D_OhlsonX4","D_OhlsonX6","D_OhlsonX7","D_OhlsonX9","NegLiab.y.1.","NegLiab.y.2."
1,2018,3.339,1.06,0.16,0.14,2.13,-1.96,72.4,0.42,-0.03,-1.52,0.36,4.211505,0.21,-0.04,0,-0.02,11.94,1.85,0.47,-0.04,0,-3885104,0,1,0,0,1,0,0,0,0,0.167,1.24,0.16,0.14,3.13,-2.13,48.51,0.39,-0.13,67.86,0.38,4.649756,0.27,-0.17,-0.12,-0.09,11.99,1.77,0.32,-0.17,-0.07,-18720235,0,1,0,4.908,0.96,0.16,0.14,2.75,-2.68,48.51,0.34,0.02,69.51,0.38,4.813876,0.21,0.03,0.07,0.02,12.14,1.52,0.36,0.03,0.05,4448378,0,0,18.99401198,-0.14516129,-0.319488818,-0.079812207,-0.048034934,0.492475778,0.076923077,-0.769230769,-1.022399057,-0.052631579,-0.094252473,-0.222222222,-0.764705882,-1,-0.777777778,-0.004170142,0.04519774,0.46875,-0.764705882,-1,-0.792464998,0,0
1,2019,1.518,5.35,0.13,0.37,0.53,-6.26,54.37,0.58,-0.19,1.34,0.37,1.675806,-0.32,-0.17,-0.19,-0.16,10.08,1.06,1.9,-0.17,-0.17,-2787456,1,1,1,0,0,0,1,0,0,0.186,-1.46,0.13,0.37,0.62,3.47,38.18,0.62,-0.19,14.82,0.45,1.985689,-0.2,-0.16,-0.15,-0.18,10.06,0.89,1.62,-0.16,-0.17,-2627338,1,1,0,0.044,-0.73,0.13,0.37,0.64,1.15,56.64,0.64,-0.36,9.22,0.19,1.938897,-0.16,-0.27,-0.34,-0.36,10.1,0.74,1.57,-0.27,-0.46,-4532506,1,1,7.161290323,-4.664383562,-0.14516129,-2.804034582,-3.07980653,0.424044002,-0.064516129,0,-0.909581646,-0.177777778,-0.156058174,0.6,0.0625,0.266666667,-0.111111111,0.001988072,0.191011236,0.172839506,0.0625,0,0.060943053,0,0
1,2013,0.153,-0.25,0.06,0.3,0.43,0.4,33.34,0.88,-0.55,7.93,0.63,5.221056,-0.25,-0.1,-0.44,-0.16,11.63,0.6,2.34,-0.14,-0.74,-7642405,1,1,0,0,1,1,0,0,0,0.032,0.2,0.06,0.3,0.68,0.36,39.94,0.74,-0.34,15.9,0.67,5.467567,-0.11,-0.01,-0.33,-0.01,11.66,0.52,1.47,-0.02,-0.64,-542595,1,1,0,1.488,0.86,0.06,0.3,0.85,0.4,44.4,0.6,-0.05,13.16,0.76,6.115446,-0.05,0,-0.01,0,11.67,0.52,1.18,0.01,-0.03,-40000,1,0,3.78125,-2.25,-0.367647059,0.111111111,0.401869159,-0.165247872,0.189189189,0.617647059,-0.501257862,-0.059701493,-0.04508605,1.272727273,9,0.333333333,15,-0.002572899,0.153846154,0.591836735,6,0.15625,13.08491601,0,0
1,2010,8.529,1.03,0.01,0.37,2.91,0.4,52.31,0.36,0.03,58.56,0.46,4.724696,0.14,0.06,0.09,0.19,12.2,0.34,0.34,0.06,0.27,8869564,0,0,0,0,0,0,1,0,0,6.055,1,0.01,0.37,2.75,0.48,50.57,0.37,0,66.06,0.44,4.396646,0.15,0,0.06,-0.01,12.17,0.38,0.36,0.01,0.15,-477198,0,0,0,4.315,0.99,0.01,0.37,2.64,0.48,50.26,0.37,-0.01,47.13,0.49,4.682378,0.12,0.01,0.06,0.03,12.16,0.37,0.38,0.02,0.15,1572744,0,0,0.408587944,0.03,0.058181818,-0.166666667,-0.177419355,0.034407752,-0.027027027,3,-0.113533152,0.045454545,0.074613694,-0.066666667,6,0.5,-20,0.002465078,-0.105263158,-0.055555556,5,0.8,-19.58675854,0,0
1,2018,0.177,5.83,0.11,0.06,2.37,-55.1,38.54,0.35,-0.06,48.2,0.34,4.43574,0.27,-0.08,0,-0.08,11.22,1.01,0.42,-0.08,0,-4200702,0,1,0,0,0,0,0,0,0,5.306,1.13,0.11,0.06,2.59,11.86,35.91,0.33,0.01,50.62,0.07,3.081635,0.26,0.01,0.07,0.01,11.24,0.94,0.39,0.01,0.08,311525,0,0,0,2.273,0.36,0.11,0.06,2.96,13.57,26.48,0.38,-0.02,49.81,0.16,3.556401,0.3,-0.08,0.02,-0.08,11.25,0.94,0.34,-0.08,0.02,-4158970,0,1,-0.966641538,4.159292035,-0.084942085,-5.645868465,-5.762135922,0.073238652,0.060606061,-7,-0.047807191,3.857142857,0.439411222,0.038461538,-9,-1,-9,-0.001779359,0.074468085,0.076923077,-9,-1,-14.48431747,0,0
1,2018,4.555,1.18,0.02,0.42,-0.81,0,69,0.33,0.14,-4.19,0.23,1.687893,0.93,0.27,0.36,572458200,10.32,-0.51,-1.24,0.27,753332300,5724582,0,0,0,1,1,0,0,0,0,4.566,1.19,0.02,0.42,-2.56,0,69.91,0.33,0.13,-5.11,0.22,1.641033,0.53,2.43,0.31,5545628400,10.4,-0.15,-0.39,0.24,706332500,55456284,0,0,0,5.182,0.98,0.02,0.42,0.16,0,63.38,0.33,0.01,-0.33,0.23,1.659125,-1.93,0.06,0.12,0.02,10.38,2.3,6.27,0.06,0.05,1279100,1,0,-0.002409111,-0.008403361,-0.68359375,0,1.615384615,-0.013016736,0,0.076923077,-0.180039139,0.045454545,0.028555184,0.754716981,-0.888888889,0.161290323,-0.896773069,-0.007692308,2.4,2.179487179,0.125,0.066540616,-0.896773069,1,0
1,2017,0.045,1.17,0.09,0.6,0.08,0.32,14.08,0.46,-0.09,1.75,0.38,1.295984,-2.4,-1.93,-0.17,-0.74,8.82,2.62,11.87,-0.27,-0.07,-9032738,1,1,0,1,0,0,0,0,1,0.004,-0.78,0.09,0.6,0.18,0.01,2.64,0.51,-0.19,-0.12,0.34,1.19159,-0.64,-0.36,-0.34,-0.47,9.15,0.78,5.7,-0.34,-0.44,-2381064,1,1,1,0.073,0.73,0.09,0.6,0.79,0.29,14.08,0.38,-0.05,1.18,0.31,1.061707,-0.05,0.54,-0.13,1.32,9.13,0.41,1.27,-0.14,-0.33,3474287,1,1,10.25,-2.5,-0.555555556,31,-1.460227273,4.333333333,-0.098039216,-0.526315789,-15.58333333,0.117647059,0.087608993,2.75,4.361111111,-0.5,0.574468085,-0.036065574,2.358974359,1.08245614,-0.205882353,-0.840909091,2.793572117,0,0
1,2015,0.156,1.12,0.06,0.3,0.39,-0.9,32.04,0.42,-0.07,0.12,0.17,0.163027,-0.75,-0.12,-0.23,-0.04,9.67,3.27,2.56,-0.16,-0.07,-1368370,0,1,0,0,0,0,0,0,0,0.118,1.18,0.06,0.3,0.37,-0.84,31.97,0.42,-0.1,1.2,0.13,0.117884,-0.88,-0.26,-0.34,-0.08,9.56,3.41,2.71,-0.34,-0.1,-2519191,0,1,0,0.108,1.24,0.06,0.3,0.45,-0.92,34.55,0.42,-0.11,1.88,0.2,0.189321,-0.63,0,-0.38,0,9.67,2.92,2.23,-0.17,-0.13,48706,0,1,0.322033898,-0.050847458,0.054054054,0.071428571,0.014084507,0.002189553,0,-0.3,-0.9,0.307692308,0.38294425,-0.147727273,-0.538461538,-0.323529412,-0.5,0.011506276,-0.041055718,-0.055350554,-0.529411765,-0.3,-0.456821654,0,0
1,2018,4.282,1.25,0.05,0.29,0.52,-0.56,84.81,0.64,-0.18,12.52,0.27,3.977057,-0.7,-0.2,-0.19,-0.1,12.42,2.03,1.94,-0.21,-0.09,-34268849,0,1,0,0,0,0,1,0,0,3.643,1.28,0.05,0.29,0.61,-0.71,63.6,0.63,-0.16,10.56,0.3,4.274151,-0.49,-0.23,-0.18,-0.12,12.34,1.9,1.64,-0.22,-0.1,-35997909,0,1,0,1.528,1.61,0.05,0.29,0.49,-0.58,55.91,0.74,-0.31,6.93,0.31,4.202029,-0.75,-0.71,-0.56,-0.34,11.84,2.12,2.06,-0.63,-0.26,-68520144,0,1,0.175404886,-0.0234375,-0.147540984,-0.211267606,-0.066350711,0.333490566,0.015873016,0.125,0.185606061,-0.1,-0.069509477,0.428571429,-0.130434783,0.055555556,-0.166666667,0.006482982,0.068421053,0.182926829,-0.045454545,-0.1,-0.048032234,0,0
1,2018,4.451,1.25,0.03,0.18,-0.2,0,58.22,0.25,0.37,-7,0.27,1.689496,2.2,0.72,0.77,2425298800,10.79,-1.82,-4.9,0.72,2614579700,24252988,0,0,0,0,1,0,0,0,0,4.451,1.31,0.03,0.18,-0.36,0,62.21,0.24,0.36,-8.98,0.31,1.746255,1.36,-4.5,0.7,-16026561800,10.84,-1,-2.79,0.63,2474301400,-160265618,0,0,0,4.444,1.09,0.03,0.18,-0.92,0,56.77,0.25,0.38,0,0.29,1.730967,0.7,1.31,0.64,4860964700,10.89,-0.37,-1.09,0.59,2397253900,48609647,0,0,0,-0.045801527,-0.444444444,0,0.3,-0.064137598,0.041666667,0.027777778,-0.220489978,-0.129032258,-0.032503271,0.617647059,-1.16,0.1,-1.15132995,-0.004612546,0.82,0.756272401,0.142857143,0.056694104,-1.15132995,1,1
1,2015,2.047,0.93,0.04,0.28,1.45,0.18,41.73,0.55,-0.01,0.51,0.33,3.879716,0.11,1.94,0.13,5.32,11.06,0.36,0.69,0.05,0.34,85743801,0,0,0,0,1,0,1,0,0,0.129,1.35,0.04,0.28,1.63,-1.82,43.92,0.69,-0.16,3.54,0.25,3.741773,0.19,-0.11,-0.22,-0.06,11.47,1.86,0.61,-0.27,-0.12,-7386313,0,1,0,0.135,1.38,0.04,0.28,1.57,-2.04,45.13,0.75,-0.15,19.52,0.3,4.44588,0.19,0.21,-0.16,0.13,11.62,1.65,0.64,0.1,-0.1,16539850,0,0,14.86821705,-0.311111111,-0.110429448,-1.098901099,-1.263888889,-0.049863388,-0.202898551,-0.9375,-0.855932203,0.32,0.036865678,-0.421052632,-18.63636364,-1.590909091,-89.66666667,-0.035745423,-0.806451613,0.131147541,-1.185185185,-3.833333333,-12.6084711,0,0
1,2013,0.128,0.79,0.02,0.39,2.36,0.27,56.83,0.74,-0.14,38.21,0.5,3.726193,0.2,-0.08,-0.07,-0.25,11.03,0.33,0.42,-0.08,-0.22,-3559112,0,1,0,0,0,1,0,0,0,0.184,0.84,0.02,0.39,2.83,0.23,61.56,0.72,-0.12,53.3,0.51,3.745805,0.25,-0.05,-0.06,-0.17,11.1,0.3,0.35,-0.05,-0.19,-2333716,0,1,0,2.072,0.99,0.02,0.39,4.38,0.2,56.91,0.63,-0.01,99.32,0.57,3.89996,0.4,0.03,0.05,0.11,11.13,0.26,0.23,0.03,0.2,1407814,0,0,-0.304347826,-0.05952381,-0.166077739,0.173913043,0.166666667,-0.076835608,0.027777778,0.166666667,-0.283114447,-0.019607843,-0.005235724,-0.2,0.6,0.166666667,0.470588235,-0.006306306,0.1,0.2,0.6,0.157894737,0.525083601,0,0
1,2018,8.288,1.08,0.04,0.31,3.9,0.32,85.4,0.35,0.05,-6.76,0.56,7.791521,0.27,0.08,0.13,0.82,11.94,0.09,0.26,0.08,1.36,8279780,0,0,0,0,1,0,1,0,0,0.52,0.96,0.04,0.31,1.58,0.32,77.54,0.37,-0.03,-1.32,0.61,8.274093,0.12,-0.03,0.02,-0.15,11.99,0.21,0.63,-0.03,0.09,-3396957,0,1,0,4.243,0.94,0.04,0.31,1.25,0.32,87.43,0.35,-0.04,-0.91,0.6,8.034977,0.07,0.65,0.01,2.41,12.1,0.27,0.8,-0.04,0.05,81317722,0,1,14.93846154,0.125,1.46835443,0,-0.615384615,0.101367036,-0.054054054,-2.666666667,4.121212121,-0.081967213,-0.058323251,1.25,-3.666666667,5.5,-6.466666667,-0.004170142,-0.571428571,-0.587301587,-3.666666667,14.11111111,-3.437410895,0,0
1,2018,4.495,1.12,0.01,0.34,-0.28,0.32,53.91,0.31,0.17,-7.52,0.2,1.279606,1.19,0.23,0.31,657601300,10.6,-0.93,-3.52,0.23,874000500,6576013,0,0,0,0,1,0,0,0,0,4.438,1.32,0.01,0.34,-0.4,0.32,51.21,0.26,0.36,-5.84,0.22,1.286564,0.97,0.45,0.59,1271592800,10.6,-0.7,-2.5,0.45,1652549500,12715928,0,0,0,4.458,1.32,0.01,0.34,-1.81,0.32,55.87,0.31,0.29,-2.83,0.24,1.348634,0.35,-1.79,0.39,-5512644000,10.7,-0.12,-0.55,0.37,1205995500,-55126440,0,0,0.012843623,-0.151515152,-0.3,0,0.170731707,0.052724077,0.192307692,-0.527777778,0.287671233,-0.090909091,-0.005408204,0.226804124,-0.488888889,-0.474576271,-0.482852294,0,0.328571429,0.408,-0.488888889,-0.471119927,-0.482852294,1,1
1,2018,0.092,1.13,0.02,0.56,0.17,0.32,-49.55,0.27,0.1,-4.69,0.2,1.118924,3.07,0.64,0.96,454174600,9.23,-3.7,5.9,0.64,681440300,4541746,0,0,0,0,1,0,0,0,1,0.136,1.08,0.02,0.56,0.15,0,-39.83,0.27,0.06,-4.74,0.15,0.9486,1.36,0.22,0.39,242727400,9.68,-1.6,6.63,0.22,438400100,2427274,0,0,1,0.02,1.18,0.02,0.56,0,0.32,-19.72,0.26,0.12,-5.69,0.15,1.041821,0.69,-4.83,0.47,-7585383800,10.02,-0.69,1675.99,0.32,743141800,-75853838,0,0,-0.323529412,0.046296296,0.133333333,32,0.274193548,0.244037158,0,0.666666667,-0.010548523,0.333333333,0.179553026,1.257352941,1.909090909,1.461538462,0.87113033,-0.046487603,1.3125,-0.110105581,1.909090909,0.554379892,0.87113033,1,1
1,2019,6.656,1.17,0.13,0.29,-1.43,0.01,48.13,0.27,0.11,-0.03,0.61,12.233217,0.58,0.22,0.27,2547084100,12.01,-0.23,-0.7,0.22,3136108100,25470841,0,0,0,0,1,0,1,0,0,6.653,1.2,0.13,0.29,-17.62,0.01,51.7,0.28,0.11,-0.97,0.6,12.408853,0.37,0.21,0.26,2384037400,12.01,-0.01,-0.06,0.21,3007778000,23840374,0,0,0,8.492,1.11,0.13,0.29,1.3,0.02,59.55,0.28,0.05,-0.85,0.58,12.011284,0.08,0.09,0.15,0.32,12.11,0.27,0.77,0.09,0.54,11185261,0,0,0.000450924,-0.025,-0.918842225,0,18,-0.069052224,-0.035714286,0,-0.969072165,0.016666667,-0.014154088,0.567567568,0.047619048,0.038461538,0.068390999,0,22,10.66666667,0.047619048,0.042666081,0.068390999,1,0
