"Bankrupt","Year","AR_by_OpIncome","FB_Plus_OpInc_ByFB","PercentMedicaidDays","PercentMedicareDays","CurrentRatio","Debt2Equity","DaysSalesOutstanding","LaborCompRatio","OpProfitMargin","DaysCashOnHand","BedUtil","AdjPxDays","Alt1Ohls3","AltmanX2","AltmanX3","AltmanX4","OhlsonX1","OhlsonX2","OhlsonX4","OhlsonX6","OhlsonX7","OhlsonX9","OhlsonX5","OhlsonX8","Govt","Urban","ForProfit","HC1","HC2","HC4","HC5","AR_by_OpIncome.y.1.","FB_Plus_OpInc_ByFB.y.1.","PercentMedicaidDays.y.1.","PercentMedicareDays.y.1.","CurrentRatio.y.1.","Debt2Equity.y.1.","DaysSalesOutstanding.y.1.","LaborCompRatio.y.1.","OpProfitMargin.y.1.","DaysCashOnHand.y.1.","BedUtil.y.1.","AdjPxDays.y.1.","Alt1Ohls3.y.1.","AltmanX2.y.1.","AltmanX3.y.1.","AltmanX4.y.1.","OhlsonX1.y.1.","OhlsonX2.y.1.","OhlsonX4.y.1.","OhlsonX6.y.1.","OhlsonX7.y.1.","OhlsonX9.y.1.","OhlsonX5.y.1.","OhlsonX8.y.1.","HC4_5.y.1.","AR_by_OpIncome.y.2.","FB_Plus_OpInc_ByFB.y.2.","PercentMedicaidDays.y.2.","PercentMedicareDays.y.2.","CurrentRatio.y.2.","Debt2Equity.y.2.","DaysSalesOutstanding.y.2.","LaborCompRatio.y.2.","OpProfitMargin.y.2.","DaysCashOnHand.y.2.","BedUtil.y.2.","AdjPxDays.y.2.","Alt1Ohls3.y.2.","AltmanX2.y.2.","AltmanX3.y.2.","AltmanX4.y.2.","OhlsonX1.y.2.","OhlsonX2.y.2.","OhlsonX4.y.2.","OhlsonX6.y.2.","OhlsonX7.y.2.","OhlsonX9.y.2.","OhlsonX5.y.2.","OhlsonX8.y.2.","D_AR_by_OpIncome","D_FB_Plus_OpInc_ByFB","D_CurrentRatio","D_Debt2Equity","D_LiabFundBalRatio","D_DaysSalesOutstanding","D_LaborCompRatio","D_OpProfitMargin","D_DaysCashOnHand","D_BedUtil","D_AdjPxDays","D_Alt1Ohls3","D_AltmanX2","D_AltmanX3","D_AltmanX4","D_OhlsonX1","D_OhlsonX2","D_OhlsonX4","D_OhlsonX6","D_OhlsonX7","D_OhlsonX9","NegLiab.y.1.","NegLiab.y.2."
1,2012,0.057,-0.92,0.29,0.36,1.13,5.79,52.6,0.7,-0.25,24.11,0.41,5.983415,0.03,-0.04,-0.12,-0.05,12.27,0.89,0.89,-0.05,-0.13,-6436159,0,1,0,0,0,0,0,0,0,0.136,0.13,0.29,0.36,1.31,4.05,53.92,0.67,-0.15,31.77,0.42,5.987421,0.07,0.02,-0.06,0.02,12.27,0.85,0.77,0.01,-0.08,2808434,0,0,0,0.146,0.08,0.29,0.36,1.29,4.43,55.02,0.53,-0.14,27.21,0.41,5.824995,0.07,0.03,-0.03,0.03,12.22,0.86,0.78,0.02,-0.04,4232198,0,0,-0.580882353,-8.076923077,-0.13740458,0.42962963,0.464285714,-0.024480712,0.044776119,0.666666667,-0.241107963,-0.023809524,-0.000669069,-0.571428571,-3,1,-3.5,0,0.047058824,0.155844156,-6,0.625,-3.291725211,0,0
1,2011,1.458,1.16,0.15,0.18,0.23,-0.87,38.69,0.81,-0.17,19.29,0.77,6.013856,-0.88,-0.29,-0.05,-0.13,12.35,2.14,4.32,-0.06,-0.02,-46230966,1,1,0,0,0,0,0,0,0,0.02,1.62,0.15,0.18,0.78,-1.95,35.72,0.68,-0.48,3.76,0.91,6.865427,-0.06,-0.36,-0.34,-0.21,12.47,1.75,1.28,-0.34,-0.2,-65503311,1,1,0,1.527,1.13,0.15,0.18,1.42,-3.77,46.42,0.55,-0.05,3.53,0.93,6.965289,0.07,-0.12,0.06,-0.09,12.74,1.3,0.7,0,0.05,-28770970,0,0,71.9,-0.283950617,-0.705128205,-0.553846154,-0.193133047,0.083146697,0.191176471,-0.645833333,4.130319149,-0.153846154,-0.124037587,13.66666667,-0.194444444,-0.852941176,-0.380952381,-0.009623095,0.222857143,2.375,-0.823529412,-0.9,-0.294219402,0,0
1,2018,2.08,0.98,0.03,0.47,-9.63,-0.02,77.64,0.39,-0.01,0.4,0.18,1.307768,0.53,-0.01,0.05,-20229900,10.16,-0.07,-0.1,-0.01,94743000,-202299,1,1,0,1,1,0,0,0,0,8.255,1.01,0.03,0.47,12.32,-0.01,88.85,0.39,0,-0.98,0.21,1.584745,0.43,0.01,0.07,0.48,10.26,0.03,0.08,0.01,2.7,249703,1,0,0,2.349,0.88,0.03,0.47,6.31,-0.01,70.44,0.33,-0.06,-0.72,0.19,1.496702,0.36,4.4,-0.05,79.32,10.28,0.06,0.16,-0.1,-0.97,89284966,1,1,-0.748031496,-0.02970297,-1.781655844,1,-3,-0.126167698,0,-1,-1.408163265,-0.142857143,-0.174777015,0.23255814,-2,-0.285714286,-42145626,-0.009746589,-3.333333333,-2.25,-2,35089999,-1.810158468,0,0
1,2018,2.89,0.85,0.17,0.19,1.64,0.6,53.2,0.53,-0.1,10.24,0.26,4.978889,0.08,0,-0.02,0,12.02,0.45,0.61,-0.03,-0.05,-71950,0,1,0,0,0,0,1,0,0,0.193,0.65,0.17,0.19,2.78,0.79,59.51,0.63,-0.25,31.5,0.31,5.561352,0.15,-0.05,-0.11,-0.09,12.1,0.49,0.36,-0.07,-0.23,-5650423,0,1,0,1.543,0.79,0.17,0.19,3.64,0.82,69.7,0.58,-0.15,47.02,0.35,6.479234,0.2,-0.03,-0.05,-0.06,12.19,0.49,0.27,-0.03,-0.09,-3912153,0,1,13.97409326,0.307692308,-0.410071942,-0.240506329,-0.15625,-0.1060326,-0.158730159,-0.6,-0.674920635,-0.161290323,-0.104734065,-0.466666667,-1,-0.818181818,-1,-0.00661157,-0.081632653,0.694444444,-0.571428571,-0.782608696,-0.98726644,0,0
1,2018,4.282,1.25,0.05,0.29,0.52,-0.56,84.81,0.64,-0.18,12.52,0.27,3.977057,-0.7,-0.2,-0.19,-0.1,12.42,2.03,1.94,-0.21,-0.09,-34268849,0,1,0,0,0,0,1,0,0,3.643,1.28,0.05,0.29,0.61,-0.71,63.6,0.63,-0.16,10.56,0.3,4.274151,-0.49,-0.23,-0.18,-0.12,12.34,1.9,1.64,-0.22,-0.1,-35997909,0,1,0,1.528,1.61,0.05,0.29,0.49,-0.58,55.91,0.74,-0.31,6.93,0.31,4.202029,-0.75,-0.71,-0.56,-0.34,11.84,2.12,2.06,-0.63,-0.26,-68520144,0,1,0.175404886,-0.0234375,-0.147540984,-0.211267606,-0.066350711,0.333490566,0.015873016,0.125,0.185606061,-0.1,-0.069509477,0.428571429,-0.130434783,0.055555556,-0.166666667,0.006482982,0.068421053,0.182926829,-0.045454545,-0.1,-0.048032234,0,0
1,2010,8.529,1.03,0.01,0.37,2.91,0.4,52.31,0.36,0.03,58.56,0.46,4.724696,0.14,0.06,0.09,0.19,12.2,0.34,0.34,0.06,0.27,8869564,0,0,0,0,0,0,1,0,0,6.055,1,0.01,0.37,2.75,0.48,50.57,0.37,0,66.06,0.44,4.396646,0.15,0,0.06,-0.01,12.17,0.38,0.36,0.01,0.15,-477198,0,0,0,4.315,0.99,0.01,0.37,2.64,0.48,50.26,0.37,-0.01,47.13,0.49,4.682378,0.12,0.01,0.06,0.03,12.16,0.37,0.38,0.02,0.15,1572744,0,0,0.408587944,0.03,0.058181818,-0.166666667,-0.177419355,0.034407752,-0.027027027,3,-0.113533152,0.045454545,0.074613694,-0.066666667,6,0.5,-20,0.002465078,-0.105263158,-0.055555556,5,0.8,-19.58675854,0,0
1,2018,1.461,0.82,0.04,0.32,-3.68,0.55,45.21,0.37,-0.07,-8.6,0.31,1.567119,0.36,-0.1,0.14,-0.34,10.09,0.3,-0.27,-0.1,0.46,-1757101,0,1,0,1,1,0,1,0,0,3.253,0.92,0.04,0.32,-187.97,0.5,53.23,0.34,-0.03,-2.71,0.33,1.640982,0.32,-0.06,0.21,-0.19,10.28,0.33,-0.01,-0.04,0.64,-1296940,0,1,0,0.078,0.44,0.04,0.32,4.5,0.48,63.66,0.34,-0.26,-5.89,0.32,1.735418,0.23,7.17,-0.11,19.56,10.42,0.37,0.22,-0.34,-0.3,167167763,0,1,-0.550876114,-0.108695652,-0.980422408,0.1,-0.12,-0.150666917,0.088235294,1.333333333,2.173431734,-0.060606061,-0.045011463,0.125,0.666666667,-0.333333333,0.789473684,-0.01848249,-0.090909091,26,1.5,-0.28125,0.354805157,0,0
1,2018,6.452,1.11,0.07,0.32,1.42,7.33,42.09,0.39,0.01,13.63,0.5,10.236906,0.06,0.07,0.08,0.08,12.52,0.9,0.71,0.05,0.09,13020595,0,0,0,0,0,0,1,0,0,2.888,-1.34,0.07,0.32,1.32,24.58,50.57,0.42,-0.1,14.98,0.5,9.603088,0.05,-0.08,0,-0.09,12.56,0.97,0.76,-0.04,0,-16715713,0,1,0,3.876,0.52,0.07,0.32,1.81,6.77,36.42,0.41,-0.07,10.76,0.49,8.555309,0.07,-0.03,0.02,-0.03,12.56,0.88,0.55,0,0.02,-5636921,0,0,1.234072022,-1.828358209,0.075757576,-0.701790073,-0.699582754,-0.167688353,-0.071428571,-1.1,-0.09012016,0,0.066001478,0.2,-1.875,8,-1.888888889,-0.003184713,-0.072164948,-0.065789474,-2.25,9,-1.778943441,0,0
1,2018,4.54,1.15,0.14,0.21,-0.89,0.32,125.56,0.33,0.26,-2.28,0.67,2.018984,0.57,0.19,0.23,1534189500,11.66,-0.3,-1.12,0.19,1831032300,15341895,0,0,0,0,1,0,1,0,0,4.491,1.2,0.14,0.21,-1.41,0.32,96.22,0.32,0.31,-2.2,0.67,2.050385,0.37,-0.41,0.27,-3198220200,11.63,-0.15,-0.71,0.23,2111069100,-31982202,0,0,0,4.463,1.18,0.14,0.21,-0.37,0.32,82.49,0.3,0.36,-4.28,0.59,1.980135,0.7,0.28,0.31,2261320900,11.66,-0.52,-2.74,0.28,2526639500,22613209,0,0,0.01091071,-0.041666667,-0.368794326,0,0.769230769,0.304926211,0.03125,-0.161290323,0.036363636,0,-0.015314685,0.540540541,-1.463414634,-0.148148148,-1.479701022,0.002579536,1,0.577464789,-0.173913043,-0.13265165,-1.479701022,1,1
1,2019,1.518,5.35,0.13,0.37,0.53,-6.26,54.37,0.58,-0.19,1.34,0.37,1.675806,-0.32,-0.17,-0.19,-0.16,10.08,1.06,1.9,-0.17,-0.17,-2787456,1,1,1,0,0,0,1,0,0,0.186,-1.46,0.13,0.37,0.62,3.47,38.18,0.62,-0.19,14.82,0.45,1.985689,-0.2,-0.16,-0.15,-0.18,10.06,0.89,1.62,-0.16,-0.17,-2627338,1,1,0,0.044,-0.73,0.13,0.37,0.64,1.15,56.64,0.64,-0.36,9.22,0.19,1.938897,-0.16,-0.27,-0.34,-0.36,10.1,0.74,1.57,-0.27,-0.46,-4532506,1,1,7.161290323,-4.664383562,-0.14516129,-2.804034582,-3.07980653,0.424044002,-0.064516129,0,-0.909581646,-0.177777778,-0.156058174,0.6,0.0625,0.266666667,-0.111111111,0.001988072,0.191011236,0.172839506,0.0625,0,0.060943053,0,0
1,2016,2.816,2.95,0.12,0.23,0.71,-9.18,36.65,0.57,-0.1,15.96,0.22,3.247458,-0.15,-0.11,-0.03,-0.11,11.39,1.06,1.42,-0.11,-0.03,-7050313,1,1,1,0,0,0,0,0,0,4.102,-0.09,0.12,0.23,0.79,11.17,35.27,0.55,-0.05,16.59,0.23,3.040042,-0.09,-0.09,0.03,-0.09,11.49,0.95,1.27,-0.09,0.03,-6010304,1,1,0,1.539,-0.08,0.12,0.23,1.01,4.26,36.73,0.63,-0.13,24.89,0.29,3.673114,0,-0.09,-0.06,-0.11,11.54,0.87,0.99,-0.07,-0.07,-6791023,0,1,-0.313505607,-33.77777778,-0.101265823,-1.821844226,-1.873232323,0.039126737,0.036363636,1,-0.037974684,-0.043478261,0.068228005,0.666666667,0.222222222,-2,0.222222222,-0.00870322,0.115789474,0.118110236,0.222222222,-2,0.17303767,0,0
1,2018,4.555,1.18,0.02,0.42,-0.81,0,69,0.33,0.14,-4.19,0.23,1.687893,0.93,0.27,0.36,572458200,10.32,-0.51,-1.24,0.27,753332300,5724582,0,0,0,1,1,0,0,0,0,4.566,1.19,0.02,0.42,-2.56,0,69.91,0.33,0.13,-5.11,0.22,1.641033,0.53,2.43,0.31,5545628400,10.4,-0.15,-0.39,0.24,706332500,55456284,0,0,0,5.182,0.98,0.02,0.42,0.16,0,63.38,0.33,0.01,-0.33,0.23,1.659125,-1.93,0.06,0.12,0.02,10.38,2.3,6.27,0.06,0.05,1279100,1,0,-0.002409111,-0.008403361,-0.68359375,0,1.615384615,-0.013016736,0,0.076923077,-0.180039139,0.045454545,0.028555184,0.754716981,-0.888888889,0.161290323,-0.896773069,-0.007692308,2.4,2.179487179,0.125,0.066540616,-0.896773069,1,0
1,2018,4.539,1.18,0.03,0.24,-1.23,0.1,54.85,0.33,0.11,-2.42,0.66,5.323377,0.48,0.23,0.23,3343838500,12.25,-0.11,-0.81,0.18,3393782800,33438385,0,0,0,0,1,0,0,0,0,4.495,1.31,0.03,0.24,3.2,0.12,56.44,0.33,0.16,-4.11,0.66,5.515128,0.19,0.26,0.29,1.43,12.2,0.18,0.31,0.26,1.58,35935982,0,0,0,4.488,1.48,0.03,0.24,-1.62,0.18,58.51,0.32,0.18,-2.99,0.59,5.130837,0.94,-1.44,0.63,-9627826300,11.47,-0.15,-0.62,0.64,4210600700,-96278263,0,0,0.009788654,-0.099236641,-1.384375,-0.166666667,-1.454545455,-0.02817151,0,-0.3125,-0.411192214,0,-0.034768187,1.526315789,-0.115384615,-0.206896552,2338348600,0.004098361,-1.611111111,-3.612903226,-0.307692308,2147963796,-0.069501287,0,1
1,2014,3.304,0.72,0.22,0.3,0.98,1.98,48.8,0.5,-0.04,2.52,0.4,3.268594,-0.01,0.05,0.03,0.06,11.07,0.81,1.02,0.03,0.04,2222744,0,0,0,1,0,0,0,1,0,0.173,-0.04,0.22,0.3,0.86,2.61,46.32,0.59,-0.11,1.13,0.41,3.106545,-0.06,-0.07,-0.05,-0.08,10.96,0.85,1.17,-0.07,-0.06,-2772787,0,1,1,2.273,0.6,0.22,0.3,0.81,1.6,49.41,0.58,-0.06,6.97,0.43,2.946332,-0.08,0.05,0.02,0.07,10.99,0.79,1.24,0,0.03,2163159,0,0,18.0982659,-19,0.139534884,-0.24137931,-0.211469534,0.053540587,-0.152542373,-0.636363636,1.230088496,-0.024390244,0.052163738,-0.833333333,-1.714285714,-1.6,-1.75,0.010036496,-0.047058824,-0.128205128,-1.428571429,-1.666666667,-1.801628109,0,0
1,2009,3.259,4.74,0.03,0.26,0.79,-11.14,42.73,0.49,-0.16,12.65,0.74,4.99896,-0.08,-0.14,-0.15,-0.13,11.44,1.06,1.27,-0.12,-0.14,-8826224,1,1,0,0,1,0,1,0,0,0.171,-2.09,0.03,0.26,1.06,9.37,43.34,0.5,-0.16,14.71,0.74,5.335328,0.02,-0.11,-0.15,-0.12,11.51,0.93,0.94,-0.06,-0.16,-7885672,0,1,0,0.195,0.11,0.03,0.26,0.96,3.43,41.27,0.48,-0.12,17.12,0.72,5.280567,-0.01,0,-0.09,0,11.61,0.83,1.04,-0.03,-0.1,0,1,1,18.05847953,-3.267942584,-0.254716981,-2.188900747,-2.340441736,-0.014074758,-0.02,0,-0.140040789,0,-0.063045421,-5,0.272727273,0,0.083333333,-0.006081668,0.139784946,0.35106383,1,-0.125,0.119273538,0,0
1,2017,1.506,-0.17,0.01,0.57,0.3,0.23,48.92,0.56,-0.23,7,0.25,1.716667,-0.5,-0.32,-0.18,-0.42,9.76,0.77,3.34,-0.22,-0.23,-3882304,1,1,0,1,0,1,0,0,0,1.513,0.51,0.01,0.57,0.49,0.13,66.03,0.56,-0.2,1.19,0.25,1.917359,-0.27,-0.18,-0.12,-0.32,10,0.57,2.06,-0.19,-0.22,-2820139,1,1,0,2.35,0.69,0.01,0.57,1.72,0.93,61.37,0.54,-0.15,-1.41,0.32,2.216041,0.09,-0.14,-0.06,-0.26,10.3,0.54,0.58,-0.13,-0.12,-2907338,0,1,-0.00462657,-1.333333333,-0.387755102,0.769230769,1.563909774,-0.25912464,0,0.15,4.882352941,0,-0.104671061,0.851851852,0.777777778,0.5,0.3125,-0.024,0.350877193,0.621359223,0.157894737,0.045454545,0.376635691,0,0
